timestamp,exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
,convlstm,epoch,44,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01955670372959464,0.13974713148655402,0.10403801049006746,63.07250116226521,0.9801662840107654,"(0.079004, 0.112688, 0.132560, 0.145348, 0.154811, 0.162489, 0.169188)","(0.056068, 0.084051, 0.100947, 0.111555, 0.119267, 0.125474, 0.130904)",0.019827688711562326,0.13969114981591702,0.10318381286093167,62.54639056750706,0.9234427575554166,"(0.077400, 0.110276, 0.130127, 0.143999, 0.154779, 0.164019, 0.172449)","(0.055156, 0.081910, 0.098354, 0.109625, 0.118388, 0.125967, 0.132886)",,,,,,,
,convlstm,epoch,45,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019510508079002512,0.13957987290867546,0.10388718319541597,62.95090241127826,0.9802185128977958,"(0.078760, 0.112628, 0.132551, 0.145213, 0.154586, 0.162240, 0.168925)","(0.055843, 0.083969, 0.100891, 0.111437, 0.119108, 0.125296, 0.130666)",0.019510650624787167,0.13815809573446,0.10328070233975138,59.03828610692705,0.9236281045845577,"(0.077357, 0.110153, 0.129780, 0.143172, 0.153209, 0.161472, 0.168735)","(0.055394, 0.082557, 0.099208, 0.110359, 0.118645, 0.125410, 0.131392)",,,,,,,
,convlstm,epoch,46,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019338289037980932,0.1389597842603829,0.10335906745588526,62.84380019979274,0.9803602070884502,"(0.078535, 0.112396, 0.132168, 0.144690, 0.153824, 0.161307, 0.167948)","(0.055595, 0.083747, 0.100555, 0.110950, 0.118426, 0.124442, 0.129798)",0.019227499491535127,0.1371705558683191,0.1019310001283884,56.61627745628357,0.9242508113384247,"(0.076625, 0.109368, 0.128875, 0.142160, 0.152123, 0.160328, 0.167522)","(0.054606, 0.081564, 0.097975, 0.108901, 0.117056, 0.123757, 0.129658)",,,,,,,
,convlstm,epoch,47,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019402835369506415,0.13918860970536917,0.10358141782753011,62.782388524806244,0.9803447266842457,"(0.078394, 0.112393, 0.132287, 0.144883, 0.154138, 0.161774, 0.168345)","(0.055506, 0.083784, 0.100700, 0.111183, 0.118744, 0.124929, 0.130223)",0.019605403100805625,0.13854132166930608,0.1033593618444034,59.50127410888672,0.9240243562630245,"(0.077294, 0.110333, 0.130049, 0.143507, 0.153647, 0.162052, 0.169442)","(0.055429, 0.082623, 0.099163, 0.110255, 0.118648, 0.125620, 0.131777)",,,,,,,
,convlstm,epoch,48,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019463489595008023,0.1393914137980428,0.10380772215888855,62.79179820608586,0.9802140609381047,"(0.078575, 0.112675, 0.132529, 0.145117, 0.154344, 0.161943, 0.168492)","(0.055739, 0.084112, 0.100970, 0.111435, 0.118950, 0.125069, 0.130379)",0.01939448225311935,0.1381261040057455,0.10292549910289901,63.05501481464931,0.9246783831289836,"(0.077075, 0.109977, 0.129481, 0.142823, 0.152977, 0.161573, 0.169371)","(0.055048, 0.082054, 0.098489, 0.109609, 0.118091, 0.125308, 0.131880)",,,,,,,
,convlstm,epoch,49,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019563300758005775,0.13973896599507274,0.10406255543707534,62.73457663109962,0.9801434620897821,"(0.078673, 0.112888, 0.132741, 0.145369, 0.154683, 0.162406, 0.169170)","(0.055861, 0.084268, 0.101148, 0.111627, 0.119229, 0.125430, 0.130876)",0.01893926697916218,0.13640061020851135,0.10076798871159554,60.24579906463623,0.9262022120612008,"(0.076482, 0.109043, 0.128258, 0.141319, 0.151142, 0.159285, 0.166462)","(0.054308, 0.080827, 0.096821, 0.107513, 0.115558, 0.122229, 0.128119)",,,,,,,
,convlstm,epoch,50,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019367233537969753,0.1390454817148498,0.10354094988012567,62.75102584920031,0.9803422232891651,"(0.078486, 0.112496, 0.132294, 0.144748, 0.153956, 0.161488, 0.167993)","(0.055722, 0.083986, 0.100770, 0.111126, 0.118616, 0.124663, 0.129904)",0.019298245465116843,0.13744923259530747,0.10300117411783763,59.12264067786081,0.9234319925308228,"(0.076989, 0.109999, 0.129511, 0.142660, 0.152416, 0.160400, 0.167340)","(0.055263, 0.082664, 0.099220, 0.110161, 0.118268, 0.124857, 0.130576)",,,,,,,
,convlstm,epoch,51,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019123786782964745,0.13819712369751053,0.10280222116791188,62.36943204352196,0.9806221897931809,"(0.077857, 0.111949, 0.131709, 0.144094, 0.153058, 0.160373, 0.166659)","(0.055095, 0.083437, 0.100210, 0.110493, 0.117832, 0.123737, 0.128811)",0.01923473477030971,0.13714783958026341,0.10245429085833686,57.8340904712677,0.924036328281675,"(0.076383, 0.109317, 0.128789, 0.142064, 0.152070, 0.160378, 0.167694)","(0.054655, 0.081871, 0.098361, 0.109396, 0.117690, 0.124558, 0.130649)",,,,,,,
,convlstm,epoch,52,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019084722081080398,0.13807242634251554,0.10271783478241017,62.39430890184768,0.9806345666342593,"(0.077695, 0.111835, 0.131565, 0.143955, 0.152971, 0.160243, 0.166502)","(0.054970, 0.083352, 0.100138, 0.110454, 0.117790, 0.123639, 0.128681)",0.01950732522111918,0.13867552711495332,0.10253589893026012,61.18411421775818,0.9241331773144859,"(0.076414, 0.109800, 0.129678, 0.143348, 0.153788, 0.162612, 0.170539)","(0.054262, 0.081348, 0.097904, 0.109211, 0.117867, 0.125238, 0.131921)",,,,,,,
,convlstm,epoch,53,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019182034768164158,0.13841011128461475,0.10299224232105499,62.41721122822863,0.9805512894341286,"(0.077716, 0.111970, 0.131806, 0.144266, 0.153379, 0.160733, 0.167057)","(0.055028, 0.083510, 0.100334, 0.110664, 0.118134, 0.124066, 0.129209)",0.019117002142593265,0.13701040484011173,0.10154652701956886,60.400750160217285,0.9261065295764378,"(0.076491, 0.109419, 0.128788, 0.141943, 0.151848, 0.160091, 0.167373)","(0.054447, 0.081358, 0.097537, 0.108353, 0.116493, 0.123291, 0.129346)",,,,,,,
,convlstm,epoch,54,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01918738676195449,0.13842795569585814,0.10301251218039939,62.386584363085156,0.9805088328554276,"(0.077836, 0.112068, 0.131844, 0.144313, 0.153293, 0.160676, 0.167082)","(0.055147, 0.083603, 0.100358, 0.110681, 0.118044, 0.124032, 0.129222)",0.019062683884320513,0.13670449198356696,0.10173958673008851,56.517028025218416,0.9259833991527557,"(0.076282, 0.109369, 0.128822, 0.141918, 0.151616, 0.159557, 0.166481)","(0.054410, 0.081597, 0.097976, 0.108814, 0.116832, 0.123396, 0.129152)",,,,,,,
,convlstm,epoch,55,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.019092282072264464,0.13808599134948282,0.10276751204373989,62.23097888459551,0.9806271461730308,"(0.077765, 0.111893, 0.131603, 0.144010, 0.152950, 0.160196, 0.166516)","(0.055083, 0.083492, 0.100173, 0.110437, 0.117766, 0.123636, 0.128786)",0.020840534441439167,0.14237812853285245,0.10783769216920648,54.74033975601196,0.9133168437651226,"(0.077870, 0.112263, 0.133057, 0.147362, 0.158183, 0.167190, 0.175134)","(0.056701, 0.085644, 0.103399, 0.115285, 0.124194, 0.131555, 0.138085)",,,,,,,
,convlstm,epoch,56,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018917082987250165,0.13745295244422584,0.10224059465876285,62.1742312248717,0.9807877404258606,"(0.077363, 0.111508, 0.131130, 0.143379, 0.152274, 0.159464, 0.165518)","(0.054721, 0.083122, 0.099781, 0.109951, 0.117195, 0.122995, 0.127919)",0.019970927320952927,0.1394086168812854,0.10502690422747817,57.44862488337925,0.9181789926120213,"(0.076625, 0.110725, 0.131068, 0.144743, 0.154866, 0.163153, 0.170377)","(0.055414, 0.083931, 0.101216, 0.112529, 0.120859, 0.127644, 0.133596)",,,,,,,
,convlstm,epoch,57,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01887154330479655,0.13729157514666643,0.10211555449728002,62.09475001883,0.9808549681242477,"(0.077149, 0.111452, 0.131103, 0.143280, 0.152022, 0.159177, 0.165314)","(0.054520, 0.083044, 0.099729, 0.109868, 0.117032, 0.122831, 0.127785)",0.018959601892025342,0.13631361004497325,0.10141451124634061,60.10711104529245,0.9267114847898483,"(0.075626, 0.108775, 0.128261, 0.141409, 0.151229, 0.159315, 0.166380)","(0.053954, 0.081211, 0.097562, 0.108385, 0.116483, 0.123187, 0.129118)",,,,,,,
,convlstm,epoch,58,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01914195755021052,0.1382626068133369,0.10293960234427706,62.15006444809285,0.9805733212765227,"(0.077568, 0.111933, 0.131723, 0.144202, 0.153136, 0.160475, 0.166885)","(0.054981, 0.083595, 0.100373, 0.110701, 0.117982, 0.123888, 0.129058)",0.020264301981244768,0.1406122190611703,0.10632254236510821,62.37110359328134,0.9173120728560856,"(0.076621, 0.110932, 0.131686, 0.145839, 0.156368, 0.165032, 0.172600)","(0.055438, 0.084255, 0.101999, 0.113881, 0.122663, 0.129856, 0.136166)",,,,,,,
,convlstm,epoch,59,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018787739412026837,0.13697936805234853,0.10192716985623887,62.01571584255137,0.9809485423438092,"(0.077189, 0.111364, 0.130863, 0.143011, 0.151706, 0.158748, 0.164685)","(0.054600, 0.083039, 0.099616, 0.109707, 0.116778, 0.122469, 0.127282)",0.01890356797126255,0.13606305925973824,0.10137555828051907,58.914356095450266,0.9258034506014415,"(0.075608, 0.108662, 0.128035, 0.141132, 0.150935, 0.158995, 0.165993)","(0.053964, 0.081157, 0.097484, 0.108332, 0.116479, 0.123180, 0.129034)",,,,,,,
,convlstm,epoch,60,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018939002040535845,0.13752357220925898,0.10233506742627063,61.96980277528154,0.9807429145625297,"(0.077303, 0.111607, 0.131208, 0.143434, 0.152356, 0.159510, 0.165647)","(0.054722, 0.083257, 0.099861, 0.110006, 0.117343, 0.123094, 0.128064)",0.01877403284223484,0.1357409091932433,0.10067750965910298,59.5160802091871,0.927217532481466,"(0.075634, 0.108713, 0.127998, 0.140925, 0.150507, 0.158385, 0.165293)","(0.053734, 0.080708, 0.096810, 0.107534, 0.115579, 0.122255, 0.128123)",,,,,,,
,convlstm,epoch,61,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018839819188368447,0.13715869459943542,0.1020666528493166,61.892341410860105,0.9808848849002351,"(0.077294, 0.111495, 0.130986, 0.143141, 0.151944, 0.158951, 0.164958)","(0.054721, 0.083183, 0.099723, 0.109778, 0.116939, 0.122612, 0.127511)",0.019314276054501534,0.13738546972828253,0.10288209175424916,58.814405815941946,0.9237923877579826,"(0.075809, 0.109351, 0.129207, 0.142584, 0.152534, 0.160703, 0.167824)","(0.054450, 0.082311, 0.099087, 0.110107, 0.118280, 0.125012, 0.130928)",,,,,,,
,convlstm,epoch,62,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01865706390681419,0.13649249472035957,0.1015211682608153,61.7043377084935,0.9810817105338928,"(0.076923, 0.111125, 0.130586, 0.142547, 0.151133, 0.158045, 0.163950)","(0.054356, 0.082819, 0.099354, 0.109308, 0.116302, 0.121877, 0.126632)",0.019052533283164457,0.13664461778742926,0.10165075212717056,59.964989287512644,0.9270424906696592,"(0.075479, 0.108871, 0.128487, 0.141728, 0.151626, 0.159815, 0.167015)","(0.053622, 0.080905, 0.097446, 0.108571, 0.116963, 0.123940, 0.130107)",,,,,,,
,convlstm,epoch,63,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018784608127192615,0.13696955617472442,0.10193576180237404,61.91391735888542,0.9809535440612347,"(0.077036, 0.111310, 0.130870, 0.143030, 0.151765, 0.158734, 0.164671)","(0.054505, 0.083043, 0.099651, 0.109733, 0.116836, 0.122491, 0.127292)",0.018979467351787856,0.13645512637283122,0.10126240311988763,59.64901835577829,0.9265078753232956,"(0.075665, 0.108923, 0.128358, 0.141472, 0.151331, 0.159511, 0.166671)","(0.053909, 0.081038, 0.097249, 0.108060, 0.116267, 0.123130, 0.129185)",,,,,,,
,convlstm,epoch,64,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018781506709080745,0.13693556704584373,0.10186995712525033,61.70329530188378,0.980903593149591,"(0.076984, 0.111348, 0.130885, 0.142990, 0.151671, 0.158645, 0.164664)","(0.054441, 0.083017, 0.099623, 0.109654, 0.116727, 0.122374, 0.127254)",0.019150189889062728,0.13707332100187028,0.10222104963447366,63.93265683310373,0.9258839424167361,"(0.075794, 0.109017, 0.128506, 0.141827, 0.152001, 0.160530, 0.168067)","(0.054269, 0.081555, 0.097912, 0.108934, 0.117413, 0.124570, 0.130894)",,,,,,,
,convlstm,epoch,65,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01880388197667421,0.13701408335075352,0.10202003995630335,61.851634958957106,0.9809403257801178,"(0.077054, 0.111409, 0.130992, 0.143104, 0.151768, 0.158714, 0.164683)","(0.054563, 0.083128, 0.099725, 0.109799, 0.116924, 0.122576, 0.127425)",0.018854604069409624,0.13583559276802198,0.10126698708959989,59.11688668387277,0.925696109022413,"(0.075445, 0.108489, 0.127822, 0.140855, 0.150640, 0.158725, 0.165781)","(0.053801, 0.080879, 0.097205, 0.108102, 0.116368, 0.123242, 0.129273)",,,,,,,
,convlstm,epoch,66,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01855680027956817,0.13614224969402047,0.10129689976097421,61.58627309190466,0.9811679083616176,"(0.076704, 0.110954, 0.130370, 0.142285, 0.150776, 0.157579, 0.163310)","(0.054236, 0.082732, 0.099212, 0.109093, 0.116033, 0.121547, 0.126225)",0.01925718947313726,0.13764068244823388,0.1016503990228687,60.396240779331755,0.9248118592160088,"(0.075719, 0.109715, 0.129643, 0.142913, 0.152755, 0.160901, 0.168082)","(0.053711, 0.081213, 0.097709, 0.108656, 0.116850, 0.123680, 0.129734)",,,,,,,
,convlstm,epoch,67,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018575422391493585,0.13620341624031254,0.10134163554361526,61.58565868215358,0.9811596534353622,"(0.076618, 0.110961, 0.130380, 0.142374, 0.150902, 0.157674, 0.163415)","(0.054173, 0.082740, 0.099204, 0.109156, 0.116152, 0.121667, 0.126300)",0.02008363132232002,0.13992707404707158,0.10546544034566198,58.44216741834368,0.9197698937995094,"(0.076389, 0.111009, 0.131473, 0.145183, 0.155498, 0.164003, 0.171329)","(0.055321, 0.084125, 0.101428, 0.112785, 0.121397, 0.128522, 0.134680)",,,,,,,
,convlstm,epoch,68,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018801522272777683,0.1370205937784008,0.10204647770745957,61.72714667624616,0.9809630551236741,"(0.077010, 0.111446, 0.130995, 0.143057, 0.151796, 0.158793, 0.164692)","(0.054622, 0.083270, 0.099816, 0.109800, 0.116910, 0.122552, 0.127355)",0.019226302226473178,0.13706052995153836,0.10317416941480977,58.758182150977,0.9218619359391076,"(0.075640, 0.109508, 0.129373, 0.142458, 0.152114, 0.160040, 0.166910)","(0.054454, 0.082758, 0.099703, 0.110592, 0.118575, 0.125172, 0.130964)",,,,,,,
,convlstm,epoch,69,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.0185599232369915,0.13613738460001423,0.10134418819971541,61.52021578524975,0.9811514933058556,"(0.076635, 0.110951, 0.130399, 0.142301, 0.150785, 0.157576, 0.163284)","(0.054206, 0.082749, 0.099248, 0.109164, 0.116144, 0.121627, 0.126271)",0.01909964601509273,0.1368300967982837,0.10145312600902148,57.95126380239214,0.9273726620844432,"(0.074907, 0.108429, 0.128215, 0.141685, 0.151904, 0.160440, 0.168005)","(0.053261, 0.080656, 0.097179, 0.108265, 0.116726, 0.123861, 0.130223)",,,,,,,
,convlstm,epoch,70,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01868734713841943,0.1366311302376861,0.10171632754041794,61.58506923026227,0.9810275270583781,"(0.076791, 0.111203, 0.130690, 0.142698, 0.151325, 0.158254, 0.164189)","(0.054397, 0.083023, 0.099526, 0.109489, 0.116510, 0.122125, 0.126944)",0.020100573244105493,0.13983593029635294,0.10559045975761754,57.40478140967233,0.9170995333365032,"(0.076374, 0.111328, 0.131973, 0.145357, 0.155254, 0.163476, 0.170729)","(0.055513, 0.084904, 0.102382, 0.113267, 0.121263, 0.127937, 0.133868)",,,,,,,
,convlstm,epoch,71,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018484250226236405,0.13586737927873052,0.10109384619492165,61.380429896902534,0.9812318324408633,"(0.076535, 0.110767, 0.130120, 0.141973, 0.150466, 0.157237, 0.163017)","(0.054131, 0.082589, 0.099054, 0.108891, 0.115801, 0.121254, 0.125937)",0.01900316488796047,0.13625076040625572,0.10250949620136193,58.100827183042256,0.923674864428384,"(0.075508, 0.109456, 0.129113, 0.141783, 0.151089, 0.158726, 0.165364)","(0.054431, 0.082770, 0.099444, 0.109898, 0.117574, 0.123924, 0.129525)",,,,,,,
,convlstm,epoch,72,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018352184989588693,0.13535766554966408,0.10073079771183907,61.32320178823268,0.9813705089878528,"(0.076282, 0.110525, 0.129766, 0.141558, 0.149928, 0.156563, 0.162114)","(0.053920, 0.082397, 0.098754, 0.108566, 0.115389, 0.120773, 0.125317)",0.019230687342184995,0.13715456426143646,0.10184334245111261,58.13986546652658,0.9275779404810497,"(0.075570, 0.109342, 0.129092, 0.142313, 0.152200, 0.160398, 0.167579)","(0.053803, 0.081359, 0.097828, 0.108785, 0.117060, 0.123986, 0.130083)",,,,,,,
,convlstm,epoch,73,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018354796507257097,0.13538321357034244,0.1007291335374751,61.246193804639454,0.9814208115034915,"(0.076342, 0.110594, 0.129864, 0.141520, 0.149838, 0.156528, 0.162249)","(0.053996, 0.082483, 0.098788, 0.108474, 0.115306, 0.120714, 0.125343)",0.01860656474517392,0.13516155364257948,0.1004085945231574,60.6701956817082,0.9281762221029827,"(0.074398, 0.107674, 0.127123, 0.140206, 0.150029, 0.158113, 0.165132)","(0.052915, 0.080174, 0.096484, 0.107302, 0.115505, 0.122281, 0.128199)",,,,,,,
,convlstm,epoch,74,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01827657841978238,0.13512042624478407,0.10049866742276131,61.20990075456335,0.9814761645616369,"(0.076104, 0.110361, 0.129579, 0.141254, 0.149575, 0.156291, 0.161936)","(0.053750, 0.082253, 0.098561, 0.108273, 0.115086, 0.120519, 0.125049)",0.019258527949984585,0.13764861385737145,0.1021057553589344,62.69079841886248,0.9248952248266765,"(0.075418, 0.109271, 0.129099, 0.142524, 0.152731, 0.161287, 0.168869)","(0.053616, 0.081076, 0.097634, 0.108849, 0.117489, 0.124793, 0.131283)",,,,,,,
,convlstm,epoch,75,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018273063974970197,0.13510976832291322,0.10049306220830755,61.18054205306033,0.9814450138426841,"(0.075957, 0.110367, 0.129627, 0.141350, 0.149655, 0.156206, 0.161814)","(0.053665, 0.082269, 0.098587, 0.108342, 0.115133, 0.120438, 0.125018)",0.019481685079102005,0.13770766210343158,0.10354336404374667,57.77834289414542,0.9205172913415092,"(0.075493, 0.109689, 0.129564, 0.142837, 0.152850, 0.161146, 0.168357)","(0.054475, 0.082919, 0.099738, 0.110718, 0.119042, 0.125939, 0.131973)",,,,,,,
,convlstm,epoch,76,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018273308164776958,0.13508722518739427,0.10049935755260447,61.0703549689435,0.9814366872640367,"(0.075863, 0.110250, 0.129539, 0.141243, 0.149639, 0.156292, 0.161915)","(0.053592, 0.082215, 0.098564, 0.108284, 0.115172, 0.120558, 0.125111)",0.019649268011562526,0.1383276762706893,0.10426957878683295,56.040925059999736,0.9189928344317845,"(0.075594, 0.110287, 0.130518, 0.143720, 0.153552, 0.161702, 0.168826)","(0.054658, 0.083696, 0.100860, 0.111762, 0.119863, 0.126572, 0.132477)",,,,,,,
,convlstm,epoch,77,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01830157550408485,0.1351932669627502,0.10059617055540389,61.07109903781972,0.9814761544161654,"(0.076105, 0.110434, 0.129656, 0.141400, 0.149708, 0.156315, 0.161950)","(0.053890, 0.082409, 0.098657, 0.108402, 0.115175, 0.120538, 0.125103)",0.019025534208464836,0.13658706338277884,0.10091612142111574,58.24097902434213,0.9273766598531178,"(0.074855, 0.108585, 0.128341, 0.141660, 0.151670, 0.159930, 0.167128)","(0.053119, 0.080427, 0.096812, 0.107777, 0.116114, 0.123050, 0.129114)",,,,,,,
,convlstm,epoch,78,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018191635697842278,0.13479960811408945,0.10028057299712871,61.01185021501907,0.9815437444981109,"(0.075895, 0.110207, 0.129425, 0.141057, 0.149242, 0.155791, 0.161330)","(0.053658, 0.082202, 0.098459, 0.108091, 0.114782, 0.120127, 0.124644)",0.018313961369650706,0.1340887402849538,0.0991421030568225,59.564857312611174,0.9290448661361422,"(0.074336, 0.107670, 0.126733, 0.139349, 0.148699, 0.156358, 0.162980)","(0.052704, 0.079744, 0.095600, 0.106027, 0.113827, 0.120266, 0.125827)",,,,,,,
,convlstm,epoch,79,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.0182785596748061,0.13512071277891594,0.10057855258755227,61.09355394890968,0.9814022481441498,"(0.076060, 0.110474, 0.129635, 0.141270, 0.149583, 0.156230, 0.161855)","(0.053837, 0.082465, 0.098704, 0.108346, 0.115132, 0.120501, 0.125065)",0.01863608748785087,0.13495847236897265,0.10052785303975854,57.72495893069676,0.9272276759147644,"(0.074678, 0.108259, 0.127596, 0.140306, 0.149724, 0.157420, 0.164029)","(0.053349, 0.080939, 0.097153, 0.107606, 0.115428, 0.121847, 0.127373)",,,,,,,
,convlstm,epoch,80,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018203971223866054,0.13483917456789168,0.10035990535261784,60.994614946081285,0.9815104857404181,"(0.076052, 0.110320, 0.129452, 0.141001, 0.149203, 0.155823, 0.161459)","(0.053764, 0.082300, 0.098536, 0.108131, 0.114844, 0.120208, 0.124736)",0.018957682718921984,0.13636611721345357,0.1012440353099789,63.02137521335057,0.9266307758433479,"(0.075083, 0.108575, 0.128019, 0.141216, 0.151275, 0.159662, 0.167006)","(0.053638, 0.080862, 0.097039, 0.107930, 0.116328, 0.123379, 0.129533)",,,,,,,
,convlstm,epoch,81,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01819889722986424,0.13481214681040204,0.10032659705649032,60.89591352990333,0.9815628630049685,"(0.075962, 0.110267, 0.129421, 0.141014, 0.149274, 0.155818, 0.161321)","(0.053717, 0.082240, 0.098484, 0.108108, 0.114893, 0.120198, 0.124647)",0.01979428804146924,0.1391404526574271,0.10370279449437346,60.84817034857614,0.9261046243565423,"(0.075072, 0.109827, 0.130367, 0.144280, 0.154762, 0.163417, 0.170943)","(0.053901, 0.082545, 0.099662, 0.110982, 0.119500, 0.126584, 0.132747)",,,,,,,
,convlstm,epoch,82,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01821139973013642,0.13485858539231435,0.10038523114425071,60.8832234524666,0.9815646565340935,"(0.076035, 0.110370, 0.129528, 0.141117, 0.149322, 0.155808, 0.161271)","(0.053829, 0.082389, 0.098593, 0.108197, 0.114923, 0.120175, 0.124591)",0.01867615373339504,0.13520528748631477,0.10047689133456775,61.010426316942485,0.9277223433767047,"(0.074380, 0.108094, 0.127459, 0.140337, 0.149969, 0.157949, 0.165008)","(0.053137, 0.080887, 0.097014, 0.107473, 0.115285, 0.121841, 0.127701)",,,,,,,
,convlstm,epoch,83,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018008011576541243,0.1341057466111572,0.09979832255618369,60.779615564549225,0.9817203796924429,"(0.075682, 0.109888, 0.128839, 0.140328, 0.148450, 0.154890, 0.160297)","(0.053464, 0.081942, 0.098021, 0.107574, 0.114260, 0.119474, 0.123853)",0.018169882358051836,0.13339483764554774,0.09861353571925845,58.341868945530486,0.9295311186994825,"(0.073869, 0.107003, 0.126014, 0.138637, 0.147978, 0.155585, 0.162170)","(0.052456, 0.079502, 0.095256, 0.105525, 0.113164, 0.119447, 0.124945)",,,,,,,
,convlstm,epoch,84,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018111239568865362,0.1344921260912447,0.10008402180639987,60.73584361786538,0.9816375022872965,"(0.075806, 0.110095, 0.129138, 0.140674, 0.148879, 0.155395, 0.160932)","(0.053628, 0.082137, 0.098284, 0.107861, 0.114548, 0.119832, 0.124296)",0.018333516333119144,0.13392609171569347,0.0994654018431902,60.2456944669996,0.929109479699816,"(0.074054, 0.107341, 0.126431, 0.139094, 0.148562, 0.156312, 0.163002)","(0.052707, 0.079934, 0.095903, 0.106354, 0.114231, 0.120740, 0.126390)",,,,,,,
,convlstm,epoch,85,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01812424329902105,0.1345347469476056,0.10018036248994634,60.83716709055799,0.9815927223956331,"(0.075709, 0.110027, 0.129193, 0.140726, 0.148925, 0.155494, 0.161049)","(0.053581, 0.082142, 0.098371, 0.107918, 0.114672, 0.120041, 0.124537)",0.01984406009848629,0.13932221569120884,0.10518158227205276,55.20202456201826,0.9193786765847888,"(0.077094, 0.111346, 0.131040, 0.144295, 0.154427, 0.162893, 0.170364)","(0.056378, 0.084705, 0.101176, 0.112083, 0.120497, 0.127568, 0.133863)",,,,,,,
,convlstm,epoch,86,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.018224462827152395,0.1349162754872174,0.10048838704824448,60.925670664361185,0.9815226387470326,"(0.076034, 0.110422, 0.129550, 0.141148, 0.149316, 0.155915, 0.161455)","(0.053897, 0.082466, 0.098645, 0.108256, 0.114960, 0.120345, 0.124850)",0.018748548480549028,0.135304899087974,0.10090500409049648,57.16710277966091,0.9258687985794885,"(0.074572, 0.108337, 0.127799, 0.140623, 0.150140, 0.157931, 0.164669)","(0.053418, 0.081202, 0.097470, 0.107983, 0.115869, 0.122381, 0.128013)",,,,,,,
,convlstm,epoch,87,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.017976398208238025,0.13399237614702644,0.09971262197545235,60.65261810383898,0.9817481231182179,"(0.075797, 0.110014, 0.128833, 0.140211, 0.148242, 0.154647, 0.160041)","(0.053637, 0.082094, 0.098016, 0.107445, 0.114014, 0.119209, 0.123573)",0.018378193440314914,0.1340403812272208,0.10005154088139534,57.56617965017046,0.9268169147627694,"(0.074300, 0.107823, 0.126846, 0.139337, 0.148620, 0.156205, 0.162733)","(0.053196, 0.080798, 0.096743, 0.107029, 0.114761, 0.121144, 0.126691)",,,,,,,
