exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv2_base1,epoch,0,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.16314757483555598,0.3328233728801213,0.2518955240858362,127.22874539963742,0.834131288401624,"(0.308212, 0.308159, 0.315675, 0.323523, 0.350976, 0.351966, 0.363171)","(0.231783, 0.232897, 0.238345, 0.245010, 0.268179, 0.268064, 0.278991)",0.031534927431494,0.17550639222775186,0.13417519442737103,79.9552139895303,0.8917930041040693,"(0.130904, 0.149276, 0.163987, 0.174733, 0.188880, 0.197707, 0.209015)","(0.100405, 0.114684, 0.126023, 0.134846, 0.146639, 0.153535, 0.163095)",,,,,,,
msfv2_base1,epoch,1,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.028007837071856286,0.16724315101789503,0.1270073902337475,79.60933774582882,0.9716248052551392,"(0.119554, 0.141018, 0.156897, 0.168619, 0.180506, 0.189524, 0.199962)","(0.090537, 0.107243, 0.120014, 0.129691, 0.139430, 0.146690, 0.155447)",0.02752603916451335,0.164072699578745,0.12501399671392782,75.19511093412127,0.9049027838877269,"(0.118057, 0.138274, 0.153705, 0.164832, 0.176244, 0.185660, 0.196732)","(0.089885, 0.105421, 0.118004, 0.127275, 0.136859, 0.144200, 0.153455)",,,,,,,
msfv2_base1,epoch,2,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.02509736821570612,0.15829435895082072,0.11991753191389937,76.1340952528284,0.9746137039458498,"(0.109128, 0.131785, 0.148579, 0.160851, 0.171710, 0.180361, 0.189977)","(0.082659, 0.100086, 0.113622, 0.123659, 0.132542, 0.139476, 0.147379)",0.024811942695773075,0.15566552190908364,0.11850477781678949,70.3760690348489,0.9098187110253743,"(0.107593, 0.128761, 0.145367, 0.157617, 0.168954, 0.177436, 0.187753)","(0.082067, 0.098422, 0.111921, 0.121967, 0.131361, 0.137701, 0.146094)",,,,,,,
msfv2_base1,epoch,3,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.02337790468826573,0.15277423336616566,0.11543299598579711,72.88993084684331,0.9762762721548689,"(0.101195, 0.125358, 0.143337, 0.156074, 0.166706, 0.175254, 0.184233)","(0.076497, 0.095017, 0.109565, 0.119978, 0.128664, 0.135504, 0.142806)",0.02372688633788909,0.15245889446565083,0.11540639560137476,69.75693454061236,0.9146474557263511,"(0.099628, 0.123018, 0.141875, 0.155311, 0.167385, 0.176202, 0.184707)","(0.075142, 0.093164, 0.108606, 0.119832, 0.130109, 0.136972, 0.144018)",,,,,,,
msfv2_base1,epoch,4,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.022100135357059698,0.14855849437243937,0.11180561444068209,69.68772849630803,0.9775571594847009,"(0.093882, 0.120632, 0.139600, 0.152491, 0.162846, 0.171557, 0.179872)","(0.070524, 0.091086, 0.106511, 0.117091, 0.125574, 0.132533, 0.139321)",0.021337193636489764,0.14450976119509765,0.10880642118198532,64.93110230990818,0.9189913123846054,"(0.090802, 0.116600, 0.134704, 0.147334, 0.158513, 0.167579, 0.176409)","(0.068211, 0.088303, 0.102976, 0.113241, 0.122543, 0.129578, 0.136794)",,,,,,,
msfv2_base1,epoch,5,0,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.021187369503635676,0.14544568142170805,0.10911624173217631,67.53359812878548,0.9785172092787763,"(0.089218, 0.117816, 0.136863, 0.149636, 0.159911, 0.168467, 0.176330)","(0.066444, 0.088604, 0.104248, 0.114795, 0.123240, 0.130049, 0.136434)",0.02197097454752241,0.14725337895963872,0.11040577106177807,69.20121581213814,0.9160300493240356,"(0.090413, 0.115970, 0.136072, 0.151151, 0.163549, 0.172212, 0.179394)","(0.067489, 0.086827, 0.103375, 0.115951, 0.126484, 0.133445, 0.139269)",,,,,,,
msfv2_base1,epoch,6,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.020906463205972885,0.14449467850158554,0.10830093139505133,66.72304427370112,0.9788004375518636,"(0.087370, 0.116885, 0.136126, 0.149071, 0.159244, 0.167563, 0.174919)","(0.064871, 0.087803, 0.103671, 0.114346, 0.122701, 0.129381, 0.135334)",0.020929019997960756,0.14310404897800513,0.10780191448118005,64.23463531902858,0.9201969270195279,"(0.086751, 0.114462, 0.132730, 0.146808, 0.158107, 0.166040, 0.175636)","(0.065319, 0.086818, 0.101742, 0.113443, 0.122657, 0.128403, 0.136231)",,,,,,,
msfv2_base1,epoch,7,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.02033976721081962,0.14250490327655338,0.10659596082219418,65.60826902186616,0.9793806278959234,"(0.084948, 0.115179, 0.134487, 0.147301, 0.157127, 0.165344, 0.172569)","(0.062701, 0.086369, 0.102316, 0.112874, 0.120920, 0.127553, 0.133438)",0.01993175270035863,0.1396880133875779,0.10498720194612231,61.70298566137041,0.9223388284444809,"(0.083764, 0.111891, 0.130225, 0.143230, 0.154202, 0.162760, 0.170800)","(0.062751, 0.084427, 0.099354, 0.109999, 0.119369, 0.126188, 0.132823)",,,,,,,
msfv2_base1,epoch,8,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.02003513074460182,0.14146652441201057,0.10574612786319662,64.98611502951763,0.9797003174081762,"(0.083983, 0.114808, 0.133969, 0.146445, 0.156042, 0.163886, 0.170814)","(0.061764, 0.085987, 0.101879, 0.112181, 0.120072, 0.126367, 0.131973)",0.01987558769594346,0.1394886715071542,0.10492119858307498,61.541664940970286,0.9217013972146171,"(0.082175, 0.111676, 0.130477, 0.143785, 0.154084, 0.162570, 0.170188)","(0.061086, 0.084366, 0.099897, 0.110950, 0.119501, 0.126239, 0.132409)",,,,,,,
msfv2_base1,epoch,9,1,MSFv2,14,7,./checkpoints/msfv2_base1.pt,128,3,4,"(4, 8, 16)",0.020063753021841355,0.14157009476800086,0.10581897468642985,65.03320438303847,0.9796381713228023,"(0.083530, 0.114838, 0.134053, 0.146653, 0.156296, 0.164168, 0.170835)","(0.061396, 0.086044, 0.101991, 0.112382, 0.120264, 0.126607, 0.132048)",0.019552669687462703,0.13856685560728824,0.10339039963270936,62.17592304093497,0.9242431116955621,"(0.081031, 0.110669, 0.129268, 0.142364, 0.153868, 0.161761, 0.169162)","(0.059322, 0.082576, 0.098161, 0.108920, 0.118463, 0.124996, 0.131295)",,,,,,,
