exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
vit_gru,epoch,0,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.21120813944713868,0.39735431835512486,0.27855833548497644,100.13642213699666,0.7857784381572236,"(0.358046, 0.368823, 0.381831, 0.395218, 0.408925, 0.423192, 0.438123)","(0.241342, 0.252007, 0.264538, 0.277390, 0.290681, 0.304650, 0.319300)",0.03821826137469283,0.18888064793178014,0.13943868396537645,78.19455323900495,0.8861898822443826,"(0.153866, 0.165633, 0.177378, 0.187771, 0.197717, 0.208286, 0.220571)","(0.111316, 0.120629, 0.130585, 0.139600, 0.148285, 0.157480, 0.168176)",,,,,,,
vit_gru,epoch,1,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.03245608856346696,0.17980368032078106,0.1317353017945239,77.3896091339436,0.9671948523597514,"(0.144382, 0.158186, 0.170800, 0.181006, 0.189932, 0.198320, 0.207350)","(0.101678, 0.114308, 0.125259, 0.134069, 0.141705, 0.148781, 0.156347)",0.02773383166640997,0.16419306344219617,0.12365522288850375,72.40850223813739,0.9061876386404037,"(0.126600, 0.141652, 0.154298, 0.164817, 0.174275, 0.183399, 0.192951)","(0.094184, 0.106210, 0.116514, 0.125273, 0.133285, 0.141020, 0.149100)",,,,,,,
vit_gru,epoch,2,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.02608431703311966,0.16136847380604055,0.12135714122114029,73.53802640387353,0.9736334786136099,"(0.122439, 0.139178, 0.152766, 0.163383, 0.172366, 0.180554, 0.188437)","(0.090234, 0.104247, 0.115513, 0.124275, 0.131740, 0.138510, 0.144981)",0.0254469639621675,0.15773289570850985,0.12060458718666009,66.62466059412274,0.9076848242964063,"(0.118317, 0.134896, 0.148388, 0.159404, 0.168970, 0.177450, 0.185127)","(0.090184, 0.103266, 0.114075, 0.123065, 0.131034, 0.138105, 0.144504)",,,,,,,
vit_gru,epoch,3,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.0236622942710652,0.15372296291884663,0.1160170594428448,70.54602533705692,0.9760018260555064,"(0.111904, 0.130802, 0.145295, 0.156263, 0.165368, 0.173422, 0.181020)","(0.083255, 0.098551, 0.110417, 0.119451, 0.126949, 0.133623, 0.139874)",0.022899732060198272,0.14979373583836214,0.11307378033442157,68.04374885559082,0.9162174271685737,"(0.106183, 0.125469, 0.139819, 0.151390, 0.161448, 0.170637, 0.179361)","(0.079534, 0.094590, 0.106153, 0.115712, 0.124207, 0.131974, 0.139346)",,,,,,,
vit_gru,epoch,4,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.022081504437200566,0.14849488244464498,0.11201669085533061,68.2536539727069,0.9775856803072259,"(0.104569, 0.125289, 0.140386, 0.151464, 0.160506, 0.168424, 0.175705)","(0.078068, 0.094499, 0.106749, 0.115824, 0.123268, 0.129818, 0.135892)",0.02179638755374721,0.14610811855111802,0.11081147619656154,63.00722224371774,0.9172905555793217,"(0.101034, 0.120332, 0.135795, 0.148146, 0.158516, 0.167605, 0.175887)","(0.075887, 0.091060, 0.103730, 0.114012, 0.122811, 0.130553, 0.137628)",,,,,,,
vit_gru,epoch,5,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.02126804226018647,0.14572009218126308,0.10985754255918746,67.25846564516108,0.9784453026157744,"(0.099848, 0.122071, 0.137605, 0.148902, 0.158048, 0.166019, 0.173352)","(0.074636, 0.092088, 0.104705, 0.113940, 0.121459, 0.128036, 0.134139)",0.021357793593779206,0.1450379113001483,0.10877305269241333,66.7253989151546,0.9184056201151439,"(0.098545, 0.119331, 0.134720, 0.147071, 0.157498, 0.166744, 0.175320)","(0.073508, 0.089362, 0.101689, 0.111814, 0.120633, 0.128545, 0.135860)",,,,,,,
vit_gru,epoch,6,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.020861972965537868,0.14435655493196048,0.10883486223347644,66.45807083616866,0.9788457805171926,"(0.097127, 0.120481, 0.136483, 0.147966, 0.157001, 0.164757, 0.171876)","(0.072676, 0.090920, 0.103903, 0.113311, 0.120746, 0.127171, 0.133117)",0.020871409081986973,0.14325550917003835,0.10712405586881298,65.60828770909991,0.9201660134962627,"(0.094240, 0.117612, 0.133417, 0.145553, 0.155694, 0.164957, 0.174160)","(0.070237, 0.088239, 0.100837, 0.110584, 0.118894, 0.126648, 0.134429)",,,,,,,
vit_gru,epoch,7,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.020218274169700578,0.14207931092095938,0.10686169489425548,65.43800416905829,0.9795005540264413,"(0.094149, 0.118232, 0.134494, 0.145924, 0.154804, 0.162399, 0.169308)","(0.070237, 0.089061, 0.102237, 0.111582, 0.118856, 0.125129, 0.130930)",0.019877126274098243,0.13965292274951935,0.10553695554179805,61.28540774754116,0.9231731955494199,"(0.091119, 0.114154, 0.130227, 0.142389, 0.152371, 0.161129, 0.169209)","(0.068257, 0.086315, 0.099435, 0.109458, 0.117846, 0.125276, 0.132172)",,,,,,,
vit_gru,epoch,8,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.019802674720499742,0.14064237890733133,0.10567257608822052,64.85421821918894,0.9799371678778466,"(0.092376, 0.117169, 0.133506, 0.144778, 0.153435, 0.160672, 0.167296)","(0.068796, 0.088127, 0.101455, 0.110643, 0.117732, 0.123711, 0.129243)",0.019754903091649925,0.13945806053067958,0.10541232648704733,62.67319175175258,0.9237302839756012,"(0.092302, 0.115220, 0.130894, 0.142431, 0.151771, 0.159998, 0.167752)","(0.069861, 0.087453, 0.099985, 0.109304, 0.116999, 0.123882, 0.130403)",,,,,,,
vit_gru,epoch,9,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.01994082814161765,0.14109631333646072,0.10601305375073819,64.70264432785359,0.9797638746652197,"(0.091846, 0.117270, 0.133959, 0.145400, 0.154113, 0.161385, 0.167957)","(0.068420, 0.088239, 0.101837, 0.111177, 0.118290, 0.124291, 0.129838)",0.019649539575246826,0.13888088480702468,0.1041767525353602,63.40842703410557,0.9246069490909576,"(0.088105, 0.113558, 0.129790, 0.141801, 0.151655, 0.160435, 0.168796)","(0.065691, 0.085440, 0.098556, 0.108320, 0.116484, 0.123861, 0.130886)",,,,,,,
