exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
TimeSformer,epoch,0,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.14681833433581792,0.3327065886272167,0.2507823380701085,132.72862775275047,0.8510388272239807,"(0.302482, 0.319086, 0.319494, 0.330795, 0.334124, 0.356231, 0.359594)","(0.225812, 0.237335, 0.240404, 0.250572, 0.255291, 0.271382, 0.274681)",0.03523502232772963,0.18618459893124445,0.14291693243597234,81.83059648105076,0.873032203742436,"(0.137339, 0.160290, 0.172338, 0.188342, 0.198394, 0.210766, 0.221133)","(0.106762, 0.123580, 0.133332, 0.146004, 0.154200, 0.164281, 0.172259)",,,,,,,
TimeSformer,epoch,1,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.030095668053848945,0.17325043291955525,0.13174791190218418,79.55597134853932,0.9695115603030996,"(0.119429, 0.145458, 0.161038, 0.176316, 0.186965, 0.198125, 0.208212)","(0.091459, 0.110915, 0.123701, 0.136034, 0.144640, 0.153782, 0.161704)",0.02629848163841026,0.16101878987891333,0.12179904377886228,72.5575178691319,0.9031835496425629,"(0.107426, 0.132103, 0.147779, 0.163311, 0.174435, 0.185971, 0.196905)","(0.081930, 0.100182, 0.112967, 0.125538, 0.134721, 0.144370, 0.152884)",,,,,,,
TimeSformer,epoch,2,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.024847719283338558,0.15749922553898038,0.11889483272395235,73.42364465429428,0.9748649295974285,"(0.102921, 0.128867, 0.146009, 0.160468, 0.171592, 0.182014, 0.191643)","(0.078582, 0.097925, 0.111564, 0.123189, 0.132119, 0.140638, 0.148247)",0.023547411297581027,0.1519095722053732,0.11480038027678217,67.89486251558576,0.9116794296673366,"(0.101024, 0.124189, 0.139802, 0.153862, 0.164940, 0.175698, 0.185649)","(0.077681, 0.094904, 0.107176, 0.118171, 0.126913, 0.135510, 0.143247)",,,,,,,
TimeSformer,epoch,3,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.023085400244181462,0.15182510384072925,0.1144970232977512,70.89736703101624,0.976567102873579,"(0.100169, 0.124322, 0.141104, 0.154648, 0.165396, 0.175196, 0.184141)","(0.076697, 0.094465, 0.107660, 0.118496, 0.127074, 0.135000, 0.142087)",0.02304231488545026,0.1501664388924837,0.1140773142022746,66.24845698901585,0.915193470461028,"(0.103518, 0.124368, 0.139132, 0.152145, 0.162728, 0.172316, 0.181135)","(0.079936, 0.095079, 0.106858, 0.117159, 0.125826, 0.133387, 0.140297)",,,,,,,
TimeSformer,epoch,4,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.022069826642883584,0.14847066014458582,0.11202731284689396,68.96618400736058,0.9775874706658911,"(0.100130, 0.122546, 0.138730, 0.151368, 0.161400, 0.170450, 0.178681)","(0.076905, 0.093235, 0.105819, 0.115859, 0.123816, 0.130998, 0.137560)",0.02163185551762581,0.1454892230353185,0.10988262615033559,65.84211782046727,0.9188503708158221,"(0.100711, 0.120759, 0.135479, 0.147587, 0.157690, 0.166462, 0.174849)","(0.077239, 0.091712, 0.103374, 0.113081, 0.121185, 0.127974, 0.134613)",,,,,,,
TimeSformer,epoch,5,0,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.021398677857236027,0.14619014026396088,0.11023635603487492,67.69517145765589,0.978304737425865,"(0.098685, 0.121020, 0.136997, 0.149182, 0.158940, 0.167556, 0.175453)","(0.075640, 0.091980, 0.104449, 0.114142, 0.121857, 0.128649, 0.134939)",0.02165633120707103,0.14592217574162142,0.1100344926651035,67.61088224819729,0.9178675902741296,"(0.100621, 0.121337, 0.136325, 0.148225, 0.157660, 0.166825, 0.175390)","(0.076904, 0.091913, 0.103863, 0.113339, 0.120907, 0.128216, 0.135099)",,,,,,,
TimeSformer,epoch,6,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.02126405909261171,0.14573424582124828,0.10992871989753653,67.07992632845615,0.9784386129455364,"(0.098173, 0.120761, 0.136907, 0.149038, 0.158657, 0.166938, 0.174314)","(0.075198, 0.091790, 0.104422, 0.114055, 0.121668, 0.128248, 0.134121)",0.021107980083408102,0.14374163081603392,0.1091323835509164,64.57334303855896,0.9209236225911549,"(0.097998, 0.118874, 0.134498, 0.146756, 0.156459, 0.164273, 0.172229)","(0.075573, 0.090938, 0.103521, 0.113293, 0.120883, 0.126706, 0.133014)",,,,,,,
TimeSformer,epoch,7,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.020725839186776826,0.1438624025812593,0.10834244119518614,66.27463641065232,0.9789847439907967,"(0.095625, 0.118862, 0.135332, 0.147402, 0.156857, 0.164988, 0.172226)","(0.072978, 0.090198, 0.103125, 0.112726, 0.120200, 0.126696, 0.132474)",0.02064173695232187,0.1420843473502568,0.10785038662808281,62.329252413340974,0.9213499682290214,"(0.096135, 0.117312, 0.132815, 0.144942, 0.154587, 0.163024, 0.170550)","(0.074103, 0.089574, 0.101892, 0.111601, 0.119514, 0.126186, 0.132083)",,,,,,,
TimeSformer,epoch,8,0,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.02046505957247412,0.14298143435383215,0.10765654260807848,65.82305001197977,0.9792691510408482,"(0.094826, 0.118513, 0.134935, 0.146689, 0.155935, 0.163760, 0.170694)","(0.072284, 0.089882, 0.102826, 0.112178, 0.119487, 0.125707, 0.131231)",0.02064613116505955,0.14223130632724082,0.10809509509376117,63.7310984475272,0.921574524470738,"(0.095660, 0.118389, 0.133786, 0.145281, 0.154829, 0.162460, 0.170055)","(0.073684, 0.090866, 0.103021, 0.112084, 0.119709, 0.125602, 0.131699)",,,,,,,
TimeSformer,epoch,9,1,TimeSformer,14,7,./checkpoints/TimeSformer.pt,0.02041363961836125,0.1427993703444454,0.10745250017560543,65.56120941486765,0.9792863130569458,"(0.093941, 0.118247, 0.134852, 0.146698, 0.155955, 0.163710, 0.170384)","(0.071444, 0.089597, 0.102735, 0.112184, 0.119496, 0.125685, 0.131028)",0.020466739877260158,0.1417313391076667,0.10665416877184596,64.5095749923161,0.9222322340522494,"(0.096889, 0.117716, 0.132583, 0.144204, 0.154209, 0.162648, 0.169206)","(0.073647, 0.088701, 0.100689, 0.110060, 0.118126, 0.124992, 0.130364)",,,,,,,
