exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
TimeSformer2,epoch,0,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.10471221734274258,0.28440498942073866,0.2129862478121798,118.74647177026627,0.8935452576013322,"(0.293664, 0.259596, 0.261483, 0.271111, 0.283222, 0.298013, 0.316042)","(0.217222, 0.194294, 0.196448, 0.204488, 0.214174, 0.225421, 0.238858)",0.03267050288351519,0.17808827491743223,0.13703194819390774,81.36174385888236,0.8829486753259387,"(0.152077, 0.151729, 0.161719, 0.174113, 0.186285, 0.198702, 0.211507)","(0.118654, 0.117724, 0.125227, 0.134736, 0.144273, 0.154206, 0.164403)",,,,,,,
TimeSformer2,epoch,1,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.027883195833481374,0.16680879809673171,0.12690878275068515,77.85649543112896,0.9717576367423889,"(0.133041, 0.139124, 0.153092, 0.165901, 0.177421, 0.188343, 0.199199)","(0.101639, 0.106098, 0.117116, 0.127345, 0.136651, 0.145439, 0.154073)",0.025404461759275625,0.1577213334717921,0.11926377032484327,72.98700955935887,0.9068447245018822,"(0.119141, 0.130310, 0.143524, 0.156960, 0.168850, 0.180030, 0.191367)","(0.091669, 0.098981, 0.109214, 0.119810, 0.129323, 0.138376, 0.147474)",,,,,,,
TimeSformer2,epoch,2,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.02488373168446916,0.15762545454911897,0.11957627170263453,74.18573657502519,0.9748297733195285,"(0.115693, 0.129683, 0.145391, 0.158368, 0.169646, 0.180156, 0.190223)","(0.088533, 0.098746, 0.111184, 0.121547, 0.130649, 0.139135, 0.147240)",0.02460666449873575,0.15502420706408365,0.11872523224779538,66.46465301513672,0.9065617344209126,"(0.114348, 0.127025, 0.143068, 0.155320, 0.166647, 0.177363, 0.187210)","(0.088737, 0.097794, 0.110653, 0.120385, 0.129470, 0.138096, 0.145942)",,,,,,,
TimeSformer2,epoch,3,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.023564748030076636,0.1533759124669417,0.1161356795420672,72.01850676029287,0.9760855280972541,"(0.109613, 0.126069, 0.141873, 0.154620, 0.165613, 0.175678, 0.185351)","(0.083858, 0.095898, 0.108374, 0.118558, 0.127386, 0.135535, 0.143341)",0.023000641825741956,0.1499880767826523,0.1141540448048285,66.45674984795707,0.9135038384369442,"(0.107329, 0.122669, 0.138315, 0.150656, 0.161817, 0.172225, 0.181865)","(0.082469, 0.093574, 0.106218, 0.116227, 0.125331, 0.133777, 0.141482)",,,,,,,
TimeSformer2,epoch,4,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.02332604894454175,0.1525688414303649,0.11564556976899187,71.60232933531417,0.9763031319734898,"(0.107584, 0.125534, 0.141580, 0.154208, 0.164936, 0.174817, 0.184206)","(0.082439, 0.095665, 0.108301, 0.118432, 0.127050, 0.135021, 0.142612)",0.022793071810156107,0.14901677891612053,0.11379354074597359,64.66256540162223,0.9115003773144313,"(0.105793, 0.122101, 0.137392, 0.149669, 0.160820, 0.171240, 0.180879)","(0.081429, 0.093503, 0.105988, 0.115979, 0.125042, 0.133455, 0.141159)",,,,,,,
TimeSformer2,epoch,5,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.02258487136915643,0.15015889191576057,0.11376427534095784,70.13209892841095,0.9770849128352835,"(0.105271, 0.123781, 0.139598, 0.151964, 0.162451, 0.172013, 0.181073)","(0.080565, 0.094275, 0.106731, 0.116672, 0.125136, 0.132846, 0.140124)",0.022021167113312652,0.14719139145953314,0.11132958265287536,68.30750635692051,0.9178855461733681,"(0.103528, 0.120356, 0.135822, 0.148250, 0.159091, 0.169021, 0.178607)","(0.079054, 0.091177, 0.103516, 0.113656, 0.122597, 0.130761, 0.138547)",,,,,,,
TimeSformer2,epoch,6,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.02234514814583545,0.14935063935239798,0.11317250493200535,69.42923474819102,0.9773393225796679,"(0.104070, 0.123176, 0.139078, 0.151384, 0.161681, 0.171067, 0.180004)","(0.079704, 0.093872, 0.106396, 0.116289, 0.124560, 0.132104, 0.139282)",0.021429919305124452,0.1447467463357108,0.10962786365832601,65.20772314071655,0.9197202175855637,"(0.101850, 0.119235, 0.134113, 0.146269, 0.156515, 0.165815, 0.174808)","(0.078028, 0.090826, 0.102729, 0.112424, 0.120553, 0.127914, 0.134921)",,,,,,,
TimeSformer2,epoch,7,0,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.02153101943908854,0.14661163189682086,0.11087466510844991,68.17252278835215,0.9781651680773877,"(0.101589, 0.121035, 0.136786, 0.148841, 0.158867, 0.167915, 0.176399)","(0.077685, 0.092119, 0.104502, 0.114137, 0.122112, 0.129373, 0.136195)",0.021638375374355485,0.14578771644404956,0.11042547252561365,65.67916175297329,0.9196764826774597,"(0.101938, 0.119927, 0.135872, 0.147642, 0.157792, 0.166939, 0.175381)","(0.077730, 0.090820, 0.103643, 0.113343, 0.121825, 0.129383, 0.136235)",,,,,,,
TimeSformer2,epoch,8,0,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.020980301451809864,0.14476267857767977,0.10930202516945119,67.08345287404161,0.9787446190702155,"(0.099805, 0.119714, 0.135508, 0.147365, 0.157017, 0.165615, 0.173674)","(0.076195, 0.090932, 0.103359, 0.112813, 0.120545, 0.127413, 0.133858)",0.022105385782197118,0.1471751601036106,0.11178534078810896,66.30414373534066,0.9199250021151134,"(0.099796, 0.119195, 0.136139, 0.148837, 0.160001, 0.170010, 0.179040)","(0.076373, 0.090733, 0.104336, 0.114726, 0.124068, 0.132410, 0.139852)",,,,,,,
TimeSformer2,epoch,9,1,TimeSformer,14,7,./checkpoints/TimeSformer2.pt,0.021108291894593772,0.1451561345915167,0.10968390943363626,66.95910934691733,0.9785615066264538,"(0.099030, 0.119698, 0.135845, 0.147915, 0.157722, 0.166355, 0.174345)","(0.075606, 0.091022, 0.103776, 0.113401, 0.121216, 0.128147, 0.134619)",0.020331719690667733,0.14127010426351003,0.1065169812313148,64.11929331507001,0.9232710983072009,"(0.097333, 0.116581, 0.131841, 0.143774, 0.153377, 0.161716, 0.169601)","(0.074133, 0.088267, 0.100371, 0.109959, 0.117720, 0.124445, 0.130724)",,,,,,,
