exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
vit_gru,epoch,0,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.09100430374568765,0.2350663747382426,0.17562831882783708,98.97604045462101,0.9071280122437375,"(0.193636, 0.210862, 0.224789, 0.236189, 0.246294, 0.255859, 0.264974)","(0.142806, 0.156895, 0.168597, 0.178149, 0.186538, 0.194417, 0.201998)",0.024340694836739982,0.15479797683656216,0.11697635134415967,67.5659339427948,0.9105942462171827,"(0.106695, 0.126836, 0.142712, 0.155834, 0.167340, 0.178112, 0.188695)","(0.080243, 0.095918, 0.109030, 0.119842, 0.129227, 0.137999, 0.146575)",,,,,,,
vit_gru,epoch,1,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.022903369620759437,0.1512401982478405,0.11385151708221182,69.0442233187087,0.976777694326766,"(0.100794, 0.123159, 0.140116, 0.153112, 0.164317, 0.174718, 0.184662)","(0.076067, 0.093183, 0.106819, 0.117323, 0.126326, 0.134620, 0.142622)",0.023207038009007062,0.15124059707990714,0.11445304485304016,66.22809382847377,0.9147864239556449,"(0.102445, 0.123413, 0.139506, 0.152591, 0.163898, 0.174345, 0.184526)","(0.077360, 0.093335, 0.106620, 0.117549, 0.126957, 0.135547, 0.143802)",,,,,,,
vit_gru,epoch,2,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.021820314079919394,0.14758816627416663,0.11108247646467483,67.78866749621452,0.9779177054445795,"(0.096650, 0.119923, 0.137017, 0.149905, 0.160786, 0.170735, 0.180076)","(0.073203, 0.090819, 0.104492, 0.114869, 0.123591, 0.131529, 0.139073)",0.021397325110488703,0.14468870790941374,0.10952696896025113,62.17163150651114,0.9185424212898526,"(0.097094, 0.118331, 0.134067, 0.146522, 0.157099, 0.166746, 0.176061)","(0.073983, 0.090066, 0.102835, 0.112913, 0.121419, 0.129070, 0.136402)",,,,,,,
vit_gru,epoch,3,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.02063990601318631,0.1435593751412642,0.10768530101693691,65.87456061992239,0.9790494292974472,"(0.092351, 0.117026, 0.134465, 0.147037, 0.157093, 0.165787, 0.173518)","(0.069668, 0.088285, 0.102265, 0.112379, 0.120405, 0.127322, 0.133473)",0.021063844872904674,0.14329572021961212,0.10911715163716249,61.26447231428964,0.9179214792592185,"(0.094743, 0.117542, 0.133842, 0.146258, 0.156321, 0.164978, 0.172836)","(0.072658, 0.089983, 0.103215, 0.113347, 0.121550, 0.128455, 0.134612)",,,,,,,
vit_gru,epoch,4,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.01996014191907771,0.14118250858982334,0.10570384708649301,64.40528068136662,0.9797331560799416,"(0.089730, 0.115232, 0.132963, 0.145412, 0.154991, 0.162851, 0.169587)","(0.067572, 0.086764, 0.100967, 0.110997, 0.118620, 0.124827, 0.130181)",0.019613322968195592,0.13839861058763095,0.10445475152560643,60.74432240213667,0.9235681061233793,"(0.089867, 0.113407, 0.129680, 0.141762, 0.151336, 0.159433, 0.166774)","(0.068438, 0.086208, 0.099260, 0.108947, 0.116604, 0.122998, 0.128729)",,,,,,,
vit_gru,epoch,5,0,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.019649356202361114,0.14006681344367763,0.10488932500494287,63.71915277521661,0.9800822021479302,"(0.088921, 0.114608, 0.132170, 0.144412, 0.153761, 0.161409, 0.167927)","(0.066951, 0.086326, 0.100391, 0.110257, 0.117720, 0.123722, 0.128858)",0.01959756189691169,0.1385757832654885,0.10387421825102397,62.837465694972444,0.924306686435427,"(0.089625, 0.113851, 0.130414, 0.142488, 0.151782, 0.159375, 0.166079)","(0.067537, 0.085632, 0.098963, 0.108747, 0.116273, 0.122338, 0.127631)",,,,,,,
vit_gru,epoch,6,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.019549202500901957,0.13972042555085282,0.10468713637996227,63.22021766419106,0.9801783111501248,"(0.088909, 0.114629, 0.132196, 0.144354, 0.153383, 0.160730, 0.166931)","(0.067030, 0.086378, 0.100432, 0.110218, 0.117413, 0.123227, 0.128112)",0.019067952326232835,0.13645732482629164,0.10273371477212224,60.814838477543425,0.9259961141007287,"(0.088193, 0.112206, 0.128489, 0.140296, 0.149401, 0.156896, 0.163599)","(0.067022, 0.085041, 0.098058, 0.107495, 0.114773, 0.120723, 0.126025)",,,,,,,
vit_gru,epoch,7,0,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.019022200880770352,0.13780634202785738,0.10302005961854407,62.71204650148432,0.9807124033253244,"(0.086679, 0.112838, 0.130488, 0.142539, 0.151475, 0.158672, 0.164758)","(0.065087, 0.084833, 0.098967, 0.108682, 0.115813, 0.121473, 0.126285)",0.01943737211903291,0.1376439444720745,0.104468739724585,58.40748054640634,0.9230891806738717,"(0.089045, 0.113148, 0.129472, 0.141370, 0.150629, 0.158332, 0.165253)","(0.068230, 0.086433, 0.099551, 0.109158, 0.116682, 0.122864, 0.128364)",,,,,,,
vit_gru,epoch,8,1,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.01894664933825744,0.13756261017977614,0.10288384283318165,62.58928296921101,0.9808026159063299,"(0.086730, 0.113004, 0.130548, 0.142392, 0.151125, 0.158145, 0.164108)","(0.065158, 0.084987, 0.099064, 0.108578, 0.115536, 0.121086, 0.125778)",0.01870266248338989,0.13521884009242058,0.10139288886317185,59.35359045437404,0.9275108511958804,"(0.085464, 0.110149, 0.126882, 0.139025, 0.148416, 0.156186, 0.163150)","(0.064613, 0.083134, 0.096480, 0.106188, 0.113750, 0.119995, 0.125590)",,,,,,,
vit_gru,epoch,9,0,TorchVisionViTTemporalGRU,14,7,./checkpoints/vit_gru.pt,0.018846690124693387,0.13719646222721735,0.10258453906057997,62.27459483451032,0.980876532006771,"(0.086395, 0.112868, 0.130417, 0.142170, 0.150803, 0.157623, 0.163313)","(0.064852, 0.084864, 0.098938, 0.108369, 0.115227, 0.120636, 0.125207)",0.019180667719670703,0.13710531246449267,0.10263535460191113,61.80592622075762,0.9256735571793148,"(0.086411, 0.111853, 0.128813, 0.141017, 0.150461, 0.158304, 0.165318)","(0.064948, 0.084006, 0.097637, 0.107521, 0.115254, 0.121673, 0.127408)",,,,,,,
