exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv3_01_gdl01,epoch,0,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.18435756539172948,0.3495479396448742,0.2600090236185079,103.22316733826982,0.8125081407897016,"(0.311717, 0.332915, 0.344313, 0.355825, 0.361681, 0.363922, 0.368927)","(0.226032, 0.243298, 0.256434, 0.265849, 0.271748, 0.276401, 0.280303)",0.03073512902483344,0.17231861528541362,0.12934146422360623,77.85102701187134,0.8996202221938542,"(0.126095, 0.146315, 0.160420, 0.174297, 0.184859, 0.194280, 0.204763)","(0.094285, 0.109884, 0.121261, 0.132474, 0.141105, 0.148893, 0.157487)",,,,,,,
msfv3_01_gdl01,epoch,1,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.02746612814433397,0.16560861014099862,0.12486747616624579,77.86145567386708,0.972184990948819,"(0.118658, 0.140043, 0.155308, 0.168684, 0.178667, 0.187373, 0.196487)","(0.088416, 0.105346, 0.117944, 0.128970, 0.137172, 0.144389, 0.151835)",0.02612058924777167,0.15989962193582738,0.12012922311467784,73.96033385821751,0.9088147112301418,"(0.114548, 0.134500, 0.149155, 0.162417, 0.172814, 0.180610, 0.190520)","(0.085669, 0.101078, 0.113044, 0.123721, 0.132247, 0.138760, 0.146384)",,,,,,,
msfv3_01_gdl01,epoch,2,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.02425525255223855,0.15560628312895028,0.11769789049124464,72.82714196468922,0.9754625695182922,"(0.106900, 0.129829, 0.145845, 0.158834, 0.168965, 0.177259, 0.186179)","(0.080728, 0.098534, 0.111487, 0.122026, 0.130195, 0.136912, 0.144003)",0.023357042111456394,0.15132502626095498,0.11463443642216069,65.22735180173602,0.9120622192110334,"(0.103010, 0.125068, 0.140685, 0.153822, 0.164455, 0.172980, 0.182915)","(0.078528, 0.095508, 0.107871, 0.118373, 0.126950, 0.133702, 0.141509)",,,,,,,
msfv3_01_gdl01,epoch,3,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.022177651910943553,0.14880440103856019,0.11197778158523936,68.67187234188648,0.9774908017604909,"(0.096584, 0.122185, 0.139343, 0.152538, 0.162554, 0.171047, 0.179731)","(0.072612, 0.092391, 0.106216, 0.116958, 0.125014, 0.131828, 0.138826)",0.021598449209704995,0.14541978761553764,0.1095892997192485,63.92734776224409,0.9173519568783897,"(0.092078, 0.118078, 0.134464, 0.148634, 0.159373, 0.168526, 0.177385)","(0.069181, 0.089400, 0.102657, 0.114389, 0.123223, 0.130636, 0.137639)",,,,,,,
msfv3_01_gdl01,epoch,4,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.021601449400979154,0.14683294389840065,0.11037928809193855,67.53304083803867,0.9780625602666367,"(0.092241, 0.119920, 0.137756, 0.151011, 0.160982, 0.169471, 0.177584)","(0.069360, 0.090680, 0.104992, 0.115828, 0.123873, 0.130684, 0.137239)",0.02045693707519344,0.141566077247262,0.10596246485199247,63.04630698476519,0.9206433402640479,"(0.086814, 0.114288, 0.131226, 0.145065, 0.155615, 0.164569, 0.173158)","(0.064628, 0.085922, 0.099745, 0.111160, 0.119631, 0.126965, 0.133687)",,,,,,,
msfv3_01_gdl01,epoch,5,0,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.020853437195987777,0.14429976292037983,0.10813808793875765,66.14976998592945,0.9788497315442308,"(0.088097, 0.117441, 0.135693, 0.148779, 0.158724, 0.166999, 0.174645)","(0.065669, 0.088498, 0.103267, 0.114001, 0.122060, 0.128672, 0.134799)",0.021165227916623865,0.14452541672757693,0.10782446792083127,66.74434808322361,0.9183097396578107,"(0.088293, 0.116340, 0.134267, 0.148130, 0.159368, 0.167888, 0.176554)","(0.065338, 0.086928, 0.101585, 0.113083, 0.122319, 0.129239, 0.136280)",,,,,,,
msfv3_01_gdl01,epoch,6,0,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.020858561402147122,0.14434261305161222,0.10821680213384172,66.06626025666581,0.9788449118111996,"(0.087369, 0.117411, 0.136006, 0.149121, 0.158996, 0.167137, 0.174366)","(0.065105, 0.088471, 0.103581, 0.114342, 0.122357, 0.128914, 0.134747)",0.02088126304027225,0.14301353400307043,0.10812086425721645,64.16066489900861,0.919476934841701,"(0.086370, 0.115250, 0.133507, 0.147182, 0.157353, 0.166381, 0.174292)","(0.065786, 0.088069, 0.102849, 0.113888, 0.121930, 0.129096, 0.135229)",,,,,,,
msfv3_01_gdl01,epoch,7,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.020300647699610985,0.1423706616666212,0.10642200280377205,65.08746451519906,0.979417142081768,"(0.084426, 0.115407, 0.134367, 0.147406, 0.157115, 0.165110, 0.172136)","(0.062315, 0.086651, 0.102159, 0.112864, 0.120775, 0.127243, 0.132947)",0.020041676637317454,0.1401277743279934,0.10521062410303525,61.172912222998484,0.921033324939864,"(0.082209, 0.111913, 0.130400, 0.144060, 0.154949, 0.163826, 0.171602)","(0.061374, 0.084320, 0.099407, 0.110800, 0.119889, 0.127221, 0.133463)",,,,,,,
msfv3_01_gdl01,epoch,8,1,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.019990967844236405,0.14131140055084387,0.10546857542655569,64.54379248111806,0.9797440700708552,"(0.083002, 0.114622, 0.133670, 0.146494, 0.156091, 0.163883, 0.170669)","(0.060884, 0.085824, 0.101528, 0.112092, 0.119946, 0.126249, 0.131757)",0.01971469141010727,0.13897455936031683,0.10399773583880492,61.194098676954,0.9222684119428907,"(0.081146, 0.111360, 0.129860, 0.143189, 0.153679, 0.162343, 0.169578)","(0.060003, 0.083706, 0.098828, 0.109862, 0.118491, 0.125652, 0.131443)",,,,,,,
msfv3_01_gdl01,epoch,9,0,MSFG2v3,14,7,./checkpoints/msfv3_01_gdl01.pt,128,4,4,"(4, 8, 16)",0.020131390066222943,0.14180181907351488,0.1058857482164464,64.63721451860793,0.979563223237687,"(0.083289, 0.114958, 0.134122, 0.147035, 0.156691, 0.164505, 0.171160)","(0.061188, 0.086118, 0.101946, 0.112560, 0.120421, 0.126746, 0.132222)",0.019900090227435743,0.1399424398051841,0.1041824511651482,63.44261656488691,0.9220823624304363,"(0.084173, 0.112745, 0.130911, 0.144118, 0.154534, 0.162689, 0.170043)","(0.061721, 0.083912, 0.098948, 0.109798, 0.118319, 0.125256, 0.131322)",,,,,,,
