exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv3_lk03,epoch,0,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.16126680112582573,0.3241802820975476,0.24532901511547414,119.20807761334359,0.8358350554679302,"(0.363495, 0.365684, 0.297077, 0.303473, 0.299180, 0.295298, 0.314926)","(0.273652, 0.277026, 0.226895, 0.234655, 0.229665, 0.228447, 0.246963)",0.028902136787239994,0.1685337836721114,0.12766747256474836,71.97967502049038,0.8981729745864868,"(0.130831, 0.143585, 0.150940, 0.168502, 0.178688, 0.189385, 0.203573)","(0.099060, 0.108107, 0.114868, 0.129440, 0.137203, 0.146110, 0.158884)",,,,,,,
msfv3_lk03,epoch,1,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.026668085835557034,0.163182915445972,0.1224404643190668,73.59518412326244,0.9729796838253102,"(0.117147, 0.136297, 0.148206, 0.164218, 0.175994, 0.186987, 0.197735)","(0.085180, 0.101085, 0.112324, 0.125691, 0.135120, 0.144265, 0.153418)",0.025065953510680368,0.15724006667733192,0.11828791935529027,70.14185452461243,0.9090716200215476,"(0.110114, 0.129589, 0.142393, 0.157639, 0.170083, 0.181908, 0.191647)","(0.082600, 0.097160, 0.107812, 0.120846, 0.130615, 0.140331, 0.148651)",,,,,,,
msfv3_lk03,epoch,2,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02379383871014765,0.15411604615919133,0.11566908946855271,72.69807912948284,0.9759321723212587,"(0.103955, 0.126560, 0.141148, 0.156055, 0.167845, 0.178625, 0.187073)","(0.077294, 0.094849, 0.107159, 0.119410, 0.128867, 0.137617, 0.144487)",0.023063327917563065,0.15033566419567382,0.11406271585396358,66.72854798180717,0.9124410833631244,"(0.101652, 0.124367, 0.137367, 0.151549, 0.162917, 0.173845, 0.183310)","(0.077899, 0.095241, 0.105617, 0.117043, 0.125836, 0.134533, 0.142270)",,,,,,,
msfv3_lk03,epoch,3,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02257481653322565,0.15012880327536704,0.11286658551940258,71.44063312449354,0.9770859774756939,"(0.099004, 0.122698, 0.138492, 0.152803, 0.164022, 0.173920, 0.182063)","(0.074531, 0.092328, 0.105348, 0.117068, 0.126081, 0.134094, 0.140616)",0.022357841055574163,0.14807050276015485,0.11164839219834123,66.81551241874695,0.9160684496164322,"(0.096544, 0.121297, 0.135650, 0.150480, 0.161499, 0.171610, 0.180655)","(0.072704, 0.091457, 0.103399, 0.115914, 0.124709, 0.132990, 0.140364)",,,,,,,
msfv3_lk03,epoch,4,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.021803930847647975,0.1475546824488234,0.11083931844443717,69.58738521819419,0.9778555232159635,"(0.095468, 0.120079, 0.136884, 0.150802, 0.161526, 0.170979, 0.178853)","(0.072034, 0.090346, 0.104071, 0.115492, 0.124091, 0.131747, 0.138094)",0.020964466700596467,0.14323560893535614,0.10747056427810874,64.402327639716,0.9192702727658408,"(0.091302, 0.115227, 0.131581, 0.145807, 0.157025, 0.166567, 0.175558)","(0.068796, 0.086563, 0.099860, 0.111932, 0.120847, 0.128492, 0.135804)",,,,,,,
msfv3_lk03,epoch,5,0,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02127093464096493,0.14572580800728596,0.109366954839293,68.03985200029739,0.9784283714091524,"(0.092958, 0.118080, 0.135695, 0.149349, 0.159816, 0.168859, 0.176669)","(0.069962, 0.088696, 0.103161, 0.114397, 0.122832, 0.130122, 0.136398)",0.021857181630496467,0.1466920729726553,0.11007535271346569,69.1587381362915,0.9163155044828143,"(0.094875, 0.119083, 0.135484, 0.149506, 0.160731, 0.169966, 0.177737)","(0.071628, 0.089191, 0.102908, 0.114601, 0.123635, 0.131128, 0.137436)",,,,,,,
msfv3_lk03,epoch,6,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02091699925825951,0.14453178200315922,0.10832630410948967,66.9241104328886,0.9787879066264376,"(0.090640, 0.116684, 0.134814, 0.148638, 0.158958, 0.167708, 0.175084)","(0.068037, 0.087497, 0.102382, 0.113793, 0.122143, 0.129238, 0.135194)",0.020812800220612968,0.14263174390154226,0.10772622642772538,63.651796443121775,0.9193807074001857,"(0.090119, 0.114535, 0.131307, 0.145603, 0.156617, 0.165649, 0.174882)","(0.069145, 0.087275, 0.100675, 0.112425, 0.121066, 0.127951, 0.135547)",,,,,,,
msfv3_lk03,epoch,7,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02046920747516003,0.14295484926155272,0.10691252794671566,65.77974493960117,0.9792475161400247,"(0.087698, 0.115000, 0.133733, 0.147365, 0.157553, 0.166036, 0.173375)","(0.065383, 0.086059, 0.101470, 0.112732, 0.120999, 0.127897, 0.133847)",0.02013107655303819,0.1402988966022219,0.10516138161931719,62.10900429316929,0.9214418509176799,"(0.085278, 0.111595, 0.129678, 0.143748, 0.154439, 0.163921, 0.172289)","(0.063895, 0.083731, 0.098540, 0.110246, 0.118990, 0.126944, 0.133782)",,,,,,,
msfv3_lk03,epoch,8,0,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.02027790301895522,0.14231062728039762,0.10625900221156313,65.18919082398111,0.979452908356139,"(0.085339, 0.114455, 0.133605, 0.147070, 0.157124, 0.165397, 0.172557)","(0.063201, 0.085517, 0.101360, 0.112508, 0.120669, 0.127374, 0.133183)",0.020968016735943302,0.14322533085942268,0.10888645531875747,63.05501842498779,0.9161743862288338,"(0.088442, 0.116181, 0.131883, 0.145907, 0.157298, 0.167170, 0.175343)","(0.068719, 0.089509, 0.101543, 0.112960, 0.122232, 0.130297, 0.136945)",,,,,,,
msfv3_lk03,epoch,9,1,MSFv3,14,7,./checkpoints/msfv3_lk03.pt,128,4,4,"(2, 4, 8, 16)",0.020253109547527546,0.14223574870761405,0.10611375163685768,64.86381177699312,0.9794454974062899,"(0.083577, 0.114286, 0.133614, 0.147203, 0.157320, 0.165615, 0.172592)","(0.061600, 0.085363, 0.101377, 0.112657, 0.120862, 0.127625, 0.133311)",0.020032628306320736,0.14005428845328943,0.10472229415816921,61.731599705559866,0.9223881725754056,"(0.081912, 0.111381, 0.129722, 0.143686, 0.154748, 0.164267, 0.172114)","(0.060778, 0.083660, 0.098647, 0.110201, 0.119054, 0.126931, 0.133785)",,,,,,,
