exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv3_gdl07,epoch,0,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.14928856818005443,0.30913068345872174,0.23513095092741734,117.77725566701686,0.8480162144975459,"(0.263043, 0.301826, 0.290567, 0.312814, 0.320154, 0.319754, 0.343617)","(0.196207, 0.227088, 0.221626, 0.241310, 0.244617, 0.246195, 0.268873)",0.02888207124280078,0.16855891554483346,0.12724675690489157,71.63892126083374,0.8978622683456966,"(0.109213, 0.137614, 0.151884, 0.171857, 0.182840, 0.193836, 0.209988)","(0.081567, 0.103942, 0.116307, 0.132754, 0.140907, 0.150201, 0.165049)",,,,,,,
msfv3_gdl07,epoch,1,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.02669002892489129,0.16325710935312113,0.1219185055332615,72.41637266443131,0.9729432869464794,"(0.098324, 0.130228, 0.148354, 0.166439, 0.179249, 0.190895, 0.203840)","(0.071530, 0.097153, 0.112736, 0.127748, 0.137851, 0.147610, 0.158802)",0.02462227226767157,0.15600561190928733,0.11609207679118429,67.73222259112767,0.9094867344413485,"(0.090306, 0.122432, 0.140450, 0.158147, 0.171791, 0.184372, 0.196940)","(0.065938, 0.091232, 0.106332, 0.121425, 0.131987, 0.142375, 0.153354)",,,,,,,
msfv3_gdl07,epoch,2,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.023894049791975857,0.15444376646284813,0.11464365080316016,69.99054880345122,0.9758224065633531,"(0.086631, 0.120611, 0.140761, 0.157523, 0.170787, 0.183017, 0.193770)","(0.062732, 0.089650, 0.106639, 0.120599, 0.131248, 0.141315, 0.150323)",0.02310181994523321,0.15036704763770103,0.11270774501774992,65.21991269929069,0.9122973339898246,"(0.086427, 0.117978, 0.136494, 0.152910, 0.165507, 0.177916, 0.188875)","(0.064882, 0.089707, 0.104652, 0.118014, 0.127576, 0.137541, 0.146583)",,,,,,,
msfv3_gdl07,epoch,3,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.022718460923258927,0.1506125641094521,0.11179243432397538,69.09601791868819,0.9769285172224045,"(0.084211, 0.117714, 0.138178, 0.154031, 0.166640, 0.178368, 0.188046)","(0.061344, 0.087511, 0.104747, 0.117850, 0.127994, 0.137616, 0.145483)",0.02220941411464342,0.14784910716116428,0.10996587627700397,65.99362574304853,0.916390421135085,"(0.083148, 0.114895, 0.134495, 0.150786, 0.163631, 0.175463, 0.185280)","(0.060685, 0.085565, 0.101946, 0.115792, 0.126159, 0.135792, 0.143822)",,,,,,,
msfv3_gdl07,epoch,4,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.02192970350424343,0.14798508873143357,0.10985048567043974,68.04087953364595,0.9777248454220752,"(0.083020, 0.116077, 0.136559, 0.151794, 0.163771, 0.174908, 0.183713)","(0.060676, 0.086347, 0.103471, 0.116050, 0.125717, 0.134790, 0.141902)",0.02137972940025585,0.1445581785270146,0.1075847428292036,63.66098819460188,0.9175015964678356,"(0.079906, 0.111980, 0.131793, 0.147808, 0.160111, 0.171771, 0.181287)","(0.058469, 0.083714, 0.100270, 0.113718, 0.123453, 0.132921, 0.140548)",,,,,,,
msfv3_gdl07,epoch,5,0,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.021485505259021164,0.14646166094628074,0.10876054851774206,67.30544524497174,0.978206086983072,"(0.081997, 0.115151, 0.135715, 0.150566, 0.162146, 0.172761, 0.181296)","(0.059849, 0.085691, 0.102930, 0.115200, 0.124559, 0.133123, 0.139971)",0.021504572725721767,0.14553198803748404,0.10796826625508922,67.74841475486755,0.917283126286098,"(0.082116, 0.114068, 0.133779, 0.149252, 0.160693, 0.171895, 0.180917)","(0.060115, 0.084716, 0.101215, 0.114179, 0.123410, 0.132420, 0.139723)",,,,,,,
msfv3_gdl07,epoch,6,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.02115353861665155,0.14534871768010743,0.10785859351621029,66.64833334659008,0.9785470908626597,"(0.080640, 0.114341, 0.135106, 0.149871, 0.161155, 0.171284, 0.179457)","(0.058560, 0.085003, 0.102439, 0.114665, 0.123801, 0.131974, 0.138569)",0.020914405384766206,0.14292218589356967,0.10671182775071689,63.11711767741612,0.9188949785062245,"(0.078862, 0.111427, 0.131519, 0.147247, 0.158527, 0.168723, 0.177904)","(0.058161, 0.084032, 0.100665, 0.113716, 0.122432, 0.130285, 0.137692)",,,,,,,
msfv3_gdl07,epoch,7,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.02076925004416324,0.14399157944324692,0.10672622590147435,65.74492089291836,0.9789427829549667,"(0.079026, 0.113259, 0.134217, 0.148801, 0.159831, 0.169560, 0.177558)","(0.056988, 0.084124, 0.101727, 0.113805, 0.122762, 0.130606, 0.137071)",0.02039837946982256,0.14128961626972472,0.10517121159604617,62.01856272561209,0.9204134494066238,"(0.077002, 0.109608, 0.130180, 0.145610, 0.156995, 0.167075, 0.175940)","(0.056139, 0.081850, 0.099057, 0.112069, 0.121268, 0.129357, 0.136458)",,,,,,,
msfv3_gdl07,epoch,8,0,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.020552042752821395,0.14326307162422625,0.10610476167912179,65.26635251146682,0.9791752597753037,"(0.078225, 0.113014, 0.133959, 0.148317, 0.159079, 0.168414, 0.176309)","(0.056111, 0.083871, 0.101507, 0.113419, 0.122148, 0.129645, 0.136032)",0.02128551308331745,0.1441477776638099,0.10892605196152415,62.650002922330586,0.9146299362182617,"(0.081744, 0.113096, 0.132886, 0.148629, 0.159388, 0.169841, 0.178482)","(0.062176, 0.086426, 0.102530, 0.115603, 0.123973, 0.132364, 0.139411)",,,,,,,
msfv3_gdl07,epoch,9,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.020537366773536864,0.1432226026187517,0.10609404215628797,65.09665345131083,0.9791551314769907,"(0.077796, 0.113114, 0.134072, 0.148425, 0.159152, 0.168288, 0.176070)","(0.055652, 0.083976, 0.101619, 0.113557, 0.122272, 0.129626, 0.135956)",0.020163534408701316,0.14059620536863804,0.10428065806627274,61.83584179197039,0.921947677220617,"(0.075437, 0.109316, 0.130015, 0.144741, 0.156500, 0.166150, 0.175022)","(0.054131, 0.081406, 0.098674, 0.111053, 0.120549, 0.128389, 0.135763)",,,,,,,
msfv3_gdl07,epoch,10,0,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.020113809093674447,0.14172100138581636,0.1047681100825046,64.23167009556548,0.9795797391140715,"(0.076483, 0.111955, 0.132845, 0.146988, 0.157580, 0.166515, 0.174123)","(0.054197, 0.082847, 0.100499, 0.112307, 0.120972, 0.128179, 0.134375)",0.02070518416751708,0.14235773576157434,0.10591303184628487,60.58235577174595,0.9208788360868182,"(0.075778, 0.109888, 0.131532, 0.147216, 0.158587, 0.168126, 0.177510)","(0.054841, 0.081938, 0.099920, 0.113182, 0.122674, 0.130556, 0.138281)",,,,,,,
msfv3_gdl07,epoch,11,1,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.020174319499192087,0.14193074673396092,0.10502304354722196,64.03686413866409,0.9795547711088303,"(0.076899, 0.112387, 0.133188, 0.147277, 0.157790, 0.166583, 0.174063)","(0.054660, 0.083307, 0.100852, 0.112602, 0.121177, 0.128242, 0.134322)",0.020018653944134712,0.1399551004703556,0.10403314286044665,60.612927607127595,0.9220348596572876,"(0.075094, 0.108593, 0.129305, 0.144355, 0.155886, 0.165055, 0.174479)","(0.054369, 0.080954, 0.098228, 0.110873, 0.120368, 0.127875, 0.135565)",,,,,,,
msfv3_gdl07,epoch,12,0,MSFv3,14,7,./checkpoints/msfv3_gdl07.pt,128,4,4,"(2, 4, 8, 16)",0.02007402309236374,0.14158591823816152,0.10471321404614348,63.80051399799103,0.9796467423439026,"(0.076202, 0.112111, 0.133040, 0.147080, 0.157515, 0.166183, 0.173531)","(0.053850, 0.083006, 0.100732, 0.112452, 0.120992, 0.127978, 0.133982)",0.020430231899289147,0.1416263109339135,0.10508360580674239,61.966812814985005,0.9217320403882435,"(0.074493, 0.108909, 0.130856, 0.146375, 0.157963, 0.167163, 0.177174)","(0.053156, 0.080984, 0.099479, 0.112484, 0.122091, 0.129594, 0.137798)",,,,,,,
